[2018/8/28 - 0:17:13] {AA3333}AdmCmd{FFFF00}: LongBi (IP:14.169.169.173) was silent kicked boi LongBi, {FFFF00}Ly Do{FFFF00}: off ngu , a hiep nn
[2018/8/28 - 20:51:21] {AA3333}AdmCmd{FFFF00}: HAC (IP:42.113.162.119) was silent kicked boi LongBi, {FFFF00}Ly Do{FFFF00}: fake 
[2021/9/8 - 21:21:52] {AA3333}AdmCmd{FFFF00}: HIDAN JESI (IP:14.160.97.106) was kick boi Shi, {FFFF00}Ly Do{FFFF00}: kill team
[2021/9/8 - 22:06:20] {AA3333}AdmCmd{FFFF00}: Bomm Xr (IP:123.26.68.188) was kick boi Shi, {FFFF00}Ly Do{FFFF00}: relog
[2021/9/8 - 23:15:27] {AA3333}AdmCmd{FFFF00}: Yuh Gad (IP:116.96.78.8) was kick boi MingQuang, {FFFF00}Ly Do{FFFF00}: Xoa cleo lat xe di ong
[2021/9/9 - 0:15:51] {AA3333}AdmCmd{FFFF00}: minh chug (IP:115.77.160.153) was kick boi MingQuang, {FFFF00}Ly Do{FFFF00}: SpeedCar [Canhcao]
[2021/9/9 - 3:11:20] {AA3333}AdmCmd{FFFF00}: Richard Drake (IP:171.232.72.234) was kick boi Nicolas Jackson, {FFFF00}Ly Do{FFFF00}: Relog
[2021/9/9 - 12:25:51] {AA3333}AdmCmd{FFFF00}: Baby imsad (IP:123.17.151.61) was kick boi Jang Douglas, {FFFF00}Ly Do{FFFF00}: Cleo lat xe
[2021/9/9 - 17:59:35] {AA3333}AdmCmd{FFFF00}: Chuong Huynh (IP:14.186.234.190) was kick boi Jang Douglas, {FFFF00}Ly Do{FFFF00}: KOS
[2021/9/10 - 13:04:25] {AA3333}AdmCmd{FFFF00}: minh chug (IP:115.77.129.108) was kick boi Jang Douglas, {FFFF00}Ly Do{FFFF00}: Y thuc
[2021/9/10 - 14:59:42] {AA3333}AdmCmd{FFFF00}: Richard Drake (IP:171.232.72.234) was kick boi Nicolas Jackson, {FFFF00}Ly Do{FFFF00}: ra tat hack 
[2021/9/11 - 17:36:52] {AA3333}AdmCmd{FFFF00}: Quangduy russian (IP:117.2.178.41) was kick boi Nicolas Jackson, {FFFF00}Ly Do{FFFF00}: ra tat hack
[2021/9/11 - 17:41:07] {AA3333}AdmCmd{FFFF00}: huhu Do (IP:117.2.178.41) was kick boi Nicolas Jackson, {FFFF00}Ly Do{FFFF00}: ra tat hack
[2021/9/11 - 20:23:13] {AA3333}AdmCmd{FFFF00}: kiet nguyen (IP:116.118.56.23) was kick boi Shi, {FFFF00}Ly Do{FFFF00}: relog
[2021/9/12 - 10:47:55] {AA3333}AdmCmd{FFFF00}: thinh dz (IP:14.227.69.44) was kick boi Jang Douglas, {FFFF00}Ly Do{FFFF00}: Tat hack
[2021/9/12 - 17:57:06] {AA3333}AdmCmd{FFFF00}: Hacking Day (IP:14.171.1.162) was kick boi Jang Douglas, {FFFF00}Ly Do{FFFF00}: tat hack
[2021/9/12 - 18:00:28] {AA3333}AdmCmd{FFFF00}: Hacking Day (IP:14.171.1.162) was kick boi Jang Douglas, {FFFF00}Ly Do{FFFF00}: Hack ghe z
[2021/9/13 - 12:11:20] {AA3333}AdmCmd{FFFF00}: mjke VN (IP:14.248.137.210) was kick boi Jang Douglas, {FFFF00}Ly Do{FFFF00}: NonRP Toys
[2021/9/13 - 14:31:25] {AA3333}AdmCmd{FFFF00}: Trung Khuyet (IP:123.22.233.162) was silent kicked boi Ryan Smith, {FFFF00}Ly Do{FFFF00}: NonRp Driving
[2021/9/13 - 15:33:51] {AA3333}AdmCmd{FFFF00}: Jang Douglas (IP:14.248.233.17) was silent kicked boi Ryan Smith, {FFFF00}Ly Do{FFFF00}: Relog
[2021/9/14 - 8:28:08] {AA3333}AdmCmd{FFFF00}: Bombo Bally (IP:27.71.109.85) was kick boi Jang Douglas, {FFFF00}Ly Do{FFFF00}: Relog
[2021/9/14 - 11:42:24] {AA3333}AdmCmd{FFFF00}: Aston Martin (IP:171.236.69.244) was kick boi Jang Douglas, {FFFF00}Ly Do{FFFF00}: Y thuc
[2021/9/14 - 12:33:53] {AA3333}AdmCmd{FFFF00}: La La (IP:14.171.1.162) was kick boi Jang Douglas, {FFFF00}Ly Do{FFFF00}: tat hack
[2021/9/14 - 12:35:47] {AA3333}AdmCmd{FFFF00}: Adam z (IP:42.114.161.9) was kick boi Jang Douglas, {FFFF00}Ly Do{FFFF00}: Tat Hack
[2021/9/15 - 9:13:04] {AA3333}AdmCmd{FFFF00}: Quang Anh (IP:123.16.20.197) was kick boi Jang Douglass, {FFFF00}Ly Do{FFFF00}: Tat hack
[2021/9/24 - 0:39:37] {AA3333}AdmCmd{FFFF00}: OP Mirai (IP:118.70.88.1) was kick boi Long, {FFFF00}Ly Do{FFFF00}: relog
[2021/9/24 - 3:31:54] {AA3333}AdmCmd{FFFF00}: Pana DoL (IP:14.169.11.74) was silent kicked boi Ryan Smith, {FFFF00}Ly Do{FFFF00}: relog
[2021/9/24 - 4:29:49] {AA3333}AdmCmd{FFFF00}: Wynk Nguyen (IP:27.71.109.185) was kick boi Long, {FFFF00}Ly Do{FFFF00}: pha truck canh cao
[2021/9/24 - 5:00:04] {AA3333}AdmCmd{FFFF00}: kiwi noth (IP:171.250.161.206) was silent kicked boi Ryan Smith, {FFFF00}Ly Do{FFFF00}: relog
[2021/9/24 - 6:04:49] {AA3333}AdmCmd{FFFF00}: Nam Nam (IP:103.107.183.93) was silent kicked boi Ryan Smith, {FFFF00}Ly Do{FFFF00}: relog
[2021/9/24 - 7:12:26] {AA3333}AdmCmd{FFFF00}: Aston Martin (IP:171.236.69.81) was kick boi Jang Douglass, {FFFF00}Ly Do{FFFF00}: Moc tui NonRP
[2021/9/24 - 9:05:15] {AA3333}AdmCmd{FFFF00}: Bombo Bally (IP:118.70.145.33) was silent kicked boi Ryan Smith, {FFFF00}Ly Do{FFFF00}: relog
[2021/9/24 - 10:31:01] {AA3333}AdmCmd{FFFF00}: kiet nguyen (IP:116.118.56.23) was kick boi Shi, {FFFF00}Ly Do{FFFF00}: relog
[2021/9/24 - 10:35:26] {AA3333}AdmCmd{FFFF00}: Vo VanThang (IP:42.115.133.249) was kick boi Shi, {FFFF00}Ly Do{FFFF00}: spam
[2021/9/24 - 11:05:05] {AA3333}AdmCmd{FFFF00}: Felix Nhatt (IP:171.232.187.9) was kick boi Shi, {FFFF00}Ly Do{FFFF00}: relog 
[2021/9/24 - 12:05:05] {AA3333}AdmCmd{FFFF00}: dalvin roger (IP:116.101.242.40) was kick boi Shi, {FFFF00}Ly Do{FFFF00}: relog 
[2021/9/24 - 15:29:40] {AA3333}AdmCmd{FFFF00}: Beo ly (IP:14.186.51.46) was kick boi Shi, {FFFF00}Ly Do{FFFF00}: Relog
[2021/9/25 - 12:03:12] {AA3333}AdmCmd{FFFF00}: thuong bap jqk (IP:116.96.78.20) was kick boi Shi, {FFFF00}Ly Do{FFFF00}: y thuc ?
[2021/9/25 - 14:08:10] {AA3333}AdmCmd{FFFF00}: Beo HaiCa (IP:113.167.228.12) was kick boi Jang Douglass, {FFFF00}Ly Do{FFFF00}: Tat Hack
[2021/9/25 - 16:37:25] {AA3333}AdmCmd{FFFF00}: Zhong Liu (IP:14.232.117.39) was kick boi Jang Douglass, {FFFF00}Ly Do{FFFF00}: Hack
[2021/9/25 - 21:28:17] {AA3333}AdmCmd{FFFF00}: Ponkay Thomas (IP:171.250.187.32) was silent kicked boi Ryan Smith, {FFFF00}Ly Do{FFFF00}: Relog
[2021/9/26 - 12:08:18] {AA3333}AdmCmd{FFFF00}: hiu hiy (IP:118.70.31.154) was kick boi Jang Douglass, {FFFF00}Ly Do{FFFF00}: Thoi ma
[2021/9/26 - 12:18:49] {AA3333}AdmCmd{FFFF00}: hiu hiy (IP:118.70.31.154) was kick boi Jang Douglass, {FFFF00}Ly Do{FFFF00}: Xoa cleo di
[2021/9/26 - 14:26:28] {AA3333}AdmCmd{FFFF00}: hiu hiy (IP:118.70.31.154) was kick boi Aston Martin, {FFFF00}Ly Do{FFFF00}: tat hack ( tele ) 
[2021/9/26 - 14:43:50] {AA3333}AdmCmd{FFFF00}: Nam Com (IP:103.199.57.188) was silent kicked boi Ryan Smith, {FFFF00}Ly Do{FFFF00}: relog
[2021/9/26 - 17:11:36] {AA3333}AdmCmd{FFFF00}: Duc Nimo (IP:14.181.123.90) was kick boi Jang Douglass, {FFFF00}Ly Do{FFFF00}: Moc tui NonRp
[2021/9/26 - 17:12:14] {AA3333}AdmCmd{FFFF00}: Trieu DZ (IP:27.77.68.32) was kick boi Jang Douglass, {FFFF00}Ly Do{FFFF00}: Moc tui NonRp
[2021/9/26 - 17:35:36] {AA3333}AdmCmd{FFFF00}: hiu hiuuu (IP:171.229.89.102) was kick boi Jang Douglass, {FFFF00}Ly Do{FFFF00}: Cham het
[2021/9/26 - 17:42:31] {AA3333}AdmCmd{FFFF00}: hiu comeback (IP:42.112.73.3) was kick boi Jang Douglass, {FFFF00}Ly Do{FFFF00}: .
[2021/9/26 - 18:18:24] {AA3333}AdmCmd{FFFF00}: hiu comeback (IP:42.112.73.3) was kick boi Jang Douglass, {FFFF00}Ly Do{FFFF00}: Hack
[2021/9/26 - 19:29:29] {AA3333}AdmCmd{FFFF00}: Anh Nong Dan (IP:14.227.174.24) was kick boi Jang Douglass, {FFFF00}Ly Do{FFFF00}: Relog
[2021/9/26 - 21:17:56] {AA3333}AdmCmd{FFFF00}: Bombo Bally (IP:27.71.109.12) was silent kicked boi Ryan Smith, {FFFF00}Ly Do{FFFF00}: Relog
[2021/9/26 - 21:51:22] {AA3333}AdmCmd{FFFF00}: Thomas Mega (IP:113.163.198.248) was silent kicked boi Tientom, {FFFF00}Ly Do{FFFF00}: bug tg ao
[2021/9/27 - 1:58:48] {AA3333}AdmCmd{FFFF00}: Chocopai Haica (IP:171.224.181.60) was kick boi Van Nam, {FFFF00}Ly Do{FFFF00}: ra tat hack
[2021/9/27 - 3:53:44] {AA3333}AdmCmd{FFFF00}: Brian Zeros (IP:171.253.42.187) was kick boi Van Nam, {FFFF00}Ly Do{FFFF00}: Ngu di em trai
[2021/9/27 - 3:53:51] {AA3333}AdmCmd{FFFF00}: Jayz Niggzen (IP:14.254.55.140) was kick boi Van Nam, {FFFF00}Ly Do{FFFF00}: Ngu di em trai
[2021/9/27 - 12:21:01] {AA3333}AdmCmd{FFFF00}: Chocopai Haica (IP:171.224.181.60) was kick boi Jang Douglass, {FFFF00}Ly Do{FFFF00}: Moc tui NonRP
[2021/9/27 - 12:45:20] {AA3333}AdmCmd{FFFF00}: Hai Ok (IP:115.76.51.147) was kick boi Jang Douglass, {FFFF00}Ly Do{FFFF00}: Moc Tui NonRP
[2021/9/27 - 13:09:17] {AA3333}AdmCmd{FFFF00}: Ngoc Tien (IP:14.181.181.146) was silent kicked boi Ryan Smith, {FFFF00}Ly Do{FFFF00}: CR 
[2021/9/27 - 16:49:05] {AA3333}AdmCmd{FFFF00}: Ditme Lu NamKy (IP:14.228.215.169) was silent kicked boi Ryan Smith, {FFFF00}Ly Do{FFFF00}: PBVM ( canh
[2021/9/27 - 16:51:03] {AA3333}AdmCmd{FFFF00}: Ditme Lu NamKy (IP:14.228.215.169) was silent kicked boi Ryan Smith, {FFFF00}Ly Do{FFFF00}: .
[2021/9/27 - 17:12:45] {AA3333}AdmCmd{FFFF00}: hiu comeback (IP:42.118.156.16) was kick boi Jang Douglass, {FFFF00}Ly Do{FFFF00}: dit me may
[2021/9/28 - 8:13:57] {AA3333}AdmCmd{FFFF00}: DARK GHOST (IP:14.231.83.152) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Tat hack
[2021/9/28 - 18:42:44] {AA3333}AdmCmd{FFFF00}: Mr ZC (IP:27.68.83.197) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Xoa Cleo
[2021/9/28 - 18:48:55] {AA3333}AdmCmd{FFFF00}: Mr Sun (IP:27.68.83.197) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Xoa cleo
[2021/9/28 - 19:05:00] {AA3333}AdmCmd{FFFF00}: Tran Bill (IP:113.183.196.194) was kick boi Van Nam, {FFFF00}Ly Do{FFFF00}: ra tat hack
[2021/9/29 - 2:07:42] {AA3333}AdmCmd{FFFF00}: long chinngon (IP:171.224.181.60) was kick boi Aston Martin, {FFFF00}Ly Do{FFFF00}: tat hack 
[2021/9/29 - 8:14:30] {AA3333}AdmCmd{FFFF00}: Vo VanThang (IP:118.68.139.144) was kick boi Tientom, {FFFF00}Ly Do{FFFF00}: CR
[2021/9/29 - 14:01:11] {AA3333}AdmCmd{FFFF00}: Rick Astley (IP:113.173.97.164) was kick boi Van Nam, {FFFF00}Ly Do{FFFF00}: Bug khi ngoi an 
[2021/9/29 - 15:06:51] {AA3333}AdmCmd{FFFF00}: Pham Tuan (IP:27.71.255.35) was silent kicked boi Ryan Smith, {FFFF00}Ly Do{FFFF00}: Y thuc
[2021/9/29 - 15:32:29] {AA3333}AdmCmd{FFFF00}: Liesu Sakai (IP:14.232.216.239) was kick boi Shi, {FFFF00}Ly Do{FFFF00}: ve tu
[2021/9/29 - 16:45:55] {AA3333}AdmCmd{FFFF00}: Amoson Qually (IP:171.224.179.133) was kick boi Van Nam, {FFFF00}Ly Do{FFFF00}: ra tat hack
[2021/9/29 - 16:58:25] {AA3333}AdmCmd{FFFF00}: Tran bin (IP:14.252.173.148) was kick boi Van Nam, {FFFF00}Ly Do{FFFF00}: Relog 
[2021/9/29 - 18:18:17] {AA3333}AdmCmd{FFFF00}: huy pro (IP:1.53.87.229) was kick boi Van Nam, {FFFF00}Ly Do{FFFF00}: Kotex Y thuc ?
[2021/9/29 - 19:18:53] {AA3333}AdmCmd{FFFF00}: Le TheBaodz (IP:118.68.59.36) was silent kicked boi Ryan Smith, {FFFF00}Ly Do{FFFF00}: relog
[2021/9/29 - 19:48:55] {AA3333}AdmCmd{FFFF00}: Pleasechange Name (IP:116.102.169.228) was silent kicked boi tientom, {FFFF00}Ly Do{FFFF00}: nn
[2021/9/30 - 11:26:24] {AA3333}AdmCmd{FFFF00}: Duc Nimo (IP:14.249.80.214) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Moc tui NonRP
[2021/9/30 - 16:01:20] {AA3333}AdmCmd{FFFF00}: Huynh nhu (IP:125.235.234.168) was kick boi Shi, {FFFF00}Ly Do{FFFF00}: y thuc toi thieu
[2021/9/30 - 21:40:14] {AA3333}AdmCmd{FFFF00}: DARK GHOST (IP:14.231.83.152) was silent kicked boi Tientom, {FFFF00}Ly Do{FFFF00}: relog
[2021/10/1 - 10:42:18] {AA3333}AdmCmd{FFFF00}: Vo Dung (IP:113.182.171.137) was silent kicked boi Tientom, {FFFF00}Ly Do{FFFF00}: relog
[2021/10/1 - 18:35:15] {AA3333}AdmCmd{FFFF00}: Tuan Anh (IP:1.52.11.35) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/1 - 18:48:48] {AA3333}AdmCmd{FFFF00}: emlaan xin (IP:42.118.113.89) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: NN
[2021/10/1 - 22:24:32] {AA3333}AdmCmd{FFFF00}: Tuan EmVn (IP:125.235.233.120) was kick boi Shi, {FFFF00}Ly Do{FFFF00}: relog
[2021/10/2 - 0:09:47] {AA3333}AdmCmd{FFFF00}: Trung Khuyet (IP:113.178.112.104) was kick boi Shi, {FFFF00}Ly Do{FFFF00}: see you again :v
[2021/10/2 - 7:31:33] {AA3333}AdmCmd{FFFF00}: minh chug (IP:115.77.167.244) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/2 - 9:33:48] {AA3333}AdmCmd{FFFF00}: nghia daominh (IP:42.115.158.252) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Ve sever ban di
[2021/10/2 - 9:35:07] {AA3333}AdmCmd{FFFF00}: mjke VN (IP:14.162.207.5) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/2 - 10:04:44] {AA3333}AdmCmd{FFFF00}: mu di dung huong (IP:27.68.156.56) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: NN
[2021/10/2 - 10:09:06] {AA3333}AdmCmd{FFFF00}: mu di dung huong (IP:27.68.156.56) was kick boi Aston Martin, {FFFF00}Ly Do{FFFF00}: NN ( doi ten khac 
[2021/10/2 - 10:12:16] {AA3333}AdmCmd{FFFF00}: Huy Depzai (IP:27.3.201.161) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Cut
[2021/10/2 - 10:32:17] {AA3333}AdmCmd{FFFF00}: minh chug (IP:115.77.167.244) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/2 - 10:35:42] {AA3333}AdmCmd{FFFF00}: MaVan Vinh (IP:14.234.123.88) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/2 - 10:36:07] {AA3333}AdmCmd{FFFF00}: Duong Alex (IP:14.250.200.49) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/2 - 10:36:10] {AA3333}AdmCmd{FFFF00}: Vn gang (IP:113.182.171.137) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/2 - 10:39:53] {AA3333}AdmCmd{FFFF00}: Ah Toan (IP:42.112.228.105) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/2 - 10:53:50] {AA3333}AdmCmd{FFFF00}: emlaan xin (IP:42.118.113.89) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: NN
[2021/10/2 - 10:54:23] {AA3333}AdmCmd{FFFF00}: minh chug (IP:115.77.167.244) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/2 - 11:08:20] {AA3333}AdmCmd{FFFF00}: Ah Toan (IP:42.112.228.105) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/2 - 11:21:09] {AA3333}AdmCmd{FFFF00}: Ly Tinh (IP:171.239.17.89) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/2 - 12:22:45] {AA3333}AdmCmd{FFFF00}: minh chug (IP:115.77.167.244) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/2 - 13:50:06] {AA3333}AdmCmd{FFFF00}: cong bua (IP:113.163.200.181) was kick boi Hawking Starling, {FFFF00}Ly Do{FFFF00}: Khong phu hop voi m
[2021/10/2 - 14:39:57] {AA3333}AdmCmd{FFFF00}: thay fudo (IP:171.225.253.105) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/2 - 17:38:07] {AA3333}AdmCmd{FFFF00}: mjke VN (IP:14.162.207.5) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/2 - 18:25:29] {AA3333}AdmCmd{FFFF00}: con cac (IP:27.78.8.56) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: NN
[2021/10/2 - 20:26:15] {AA3333}AdmCmd{FFFF00}: con cac (IP:171.253.130.43) was silent kicked boi Ryan Smith, {FFFF00}Ly Do{FFFF00}: NonRp Name
[2021/10/2 - 21:14:20] {AA3333}AdmCmd{FFFF00}: duy nho (IP:14.160.235.17) was silent kicked boi Ryan Smith, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/2 - 21:23:42] {AA3333}AdmCmd{FFFF00}: minh chug (IP:115.77.167.244) was silent kicked boi Ryan Smith, {FFFF00}Ly Do{FFFF00}: lag
[2021/10/2 - 22:19:58] {AA3333}AdmCmd{FFFF00}: minh chug (IP:115.77.167.244) was kick boi Aston Martin, {FFFF00}Ly Do{FFFF00}: relog
[2021/10/3 - 10:27:50] {AA3333}AdmCmd{FFFF00}: HOANG NGUYEN (IP:1.52.51.187) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/3 - 13:45:56] {AA3333}AdmCmd{FFFF00}: Nis D (IP:183.80.20.50) was kick boi Long, {FFFF00}Ly Do{FFFF00}: NN,VD: Shi_Mura
[2021/10/3 - 15:35:27] {AA3333}AdmCmd{FFFF00}: Sang Nhi (IP:115.76.25.151) was kick boi Long, {FFFF00}Ly Do{FFFF00}: Ra xoa ped chay nhanh 
[2021/10/3 - 16:11:07] {AA3333}AdmCmd{FFFF00}: LQ TOAN (IP:171.250.160.98) was kick boi [VGTA]Long, {FFFF00}Ly Do{FFFF00}: CR (canhcao)
[2021/10/3 - 16:38:28] {AA3333}AdmCmd{FFFF00}: minh chug (IP:115.77.167.244) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/3 - 16:51:48] {AA3333}AdmCmd{FFFF00}: Nam Troc (IP:42.119.154.19) was kick boi Van Nam, {FFFF00}Ly Do{FFFF00}: pha trucker / canh cao
[2021/10/3 - 18:42:56] {AA3333}AdmCmd{FFFF00}: suchi kuro (IP:1.55.0.176) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/3 - 18:55:31] {AA3333}AdmCmd{FFFF00}: minh chug (IP:115.77.167.244) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/3 - 19:34:11] {AA3333}AdmCmd{FFFF00}: Vo VanThang (IP:14.234.123.88) was kick boi Tientom, {FFFF00}Ly Do{FFFF00}: vo van hoa
[2021/10/3 - 19:47:53] {AA3333}AdmCmd{FFFF00}: Ti Kay (IP:116.100.46.55) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/3 - 19:51:21] {AA3333}AdmCmd{FFFF00}: mjke VN (IP:14.162.207.5) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/3 - 20:02:56] {AA3333}AdmCmd{FFFF00}: Nam Nam (IP:103.69.193.118) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Spam Chatlog
[2021/10/3 - 20:03:21] {AA3333}AdmCmd{FFFF00}: minh chug (IP:115.77.167.244) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/3 - 20:10:23] {AA3333}AdmCmd{FFFF00}: dat map (IP:116.108.248.230) was kick boi Hawking Starling, {FFFF00}Ly Do{FFFF00}: Khong phu hop voi ma
[2021/10/4 - 7:18:38] {AA3333}AdmCmd{FFFF00}: Levi Dynno (IP:27.79.161.150) was kick boi Aston Martin, {FFFF00}Ly Do{FFFF00}: moctui Nonrp
[2021/10/4 - 18:50:53] {AA3333}AdmCmd{FFFF00}: minh chug (IP:115.77.167.244) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/4 - 19:49:09] {AA3333}AdmCmd{FFFF00}: kha ne (IP:171.233.200.206) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/4 - 22:30:21] {AA3333}AdmCmd{FFFF00}: justin long (IP:1.55.0.176) was kick boi Van Nam, {FFFF00}Ly Do{FFFF00}: Y thuc 
[2021/10/4 - 22:41:48] {AA3333}AdmCmd{FFFF00}: Nguyen Cubu (IP:42.112.152.18) was kick boi VGTA SHI, {FFFF00}Ly Do{FFFF00}: ve tu
[2021/10/4 - 22:43:00] {AA3333}AdmCmd{FFFF00}: Hac Duy (IP:14.179.57.147) was kick boi VGTA SHI, {FFFF00}Ly Do{FFFF00}: ve tu
[2021/10/4 - 22:45:30] {AA3333}AdmCmd{FFFF00}: Po rop (IP:1.55.0.176) was kick boi VGTA SHI, {FFFF00}Ly Do{FFFF00}: y thuc toi thieu
[2021/10/4 - 23:22:10] {AA3333}AdmCmd{FFFF00}: Hac Duy (IP:14.179.57.147) was silent kicked boi Tientom, {FFFF00}Ly Do{FFFF00}: relog
[2021/10/5 - 9:22:22] {AA3333}AdmCmd{FFFF00}: Squid Game (IP:36.2.65.137) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: NN ra dat ten khac
[2021/10/5 - 9:23:22] {AA3333}AdmCmd{FFFF00}: Ga Phieu Luu (IP:42.113.69.105) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: NN
[2021/10/5 - 9:25:14] {AA3333}AdmCmd{FFFF00}: Ga Phieu Luu (IP:42.113.69.105) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: NN dat ten khac
[2021/10/5 - 9:25:49] {AA3333}AdmCmd{FFFF00}: Ga Phieu Luu (IP:42.113.69.105) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: NN dat ten khac
[2021/10/5 - 10:54:58] {AA3333}AdmCmd{FFFF00}: phuomg p h a m (IP:125.235.236.24) was kick boi Aston Martin, {FFFF00}Ly Do{FFFF00}: NN
[2021/10/5 - 11:07:00] {AA3333}AdmCmd{FFFF00}: Ah Toan (IP:42.112.228.105) was kick boi Hawking Starling, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/5 - 12:47:40] {AA3333}AdmCmd{FFFF00}: Phung Thanh Duc (IP:42.118.115.88) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Y thuc
[2021/10/5 - 12:50:53] {AA3333}AdmCmd{FFFF00}: huy luong (IP:171.245.27.0) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/5 - 12:55:37] {AA3333}AdmCmd{FFFF00}: O Kia (IP:125.234.228.135) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: Relog
[2021/10/5 - 17:52:08] {AA3333}AdmCmd{FFFF00}: Trung Duc (IP:14.182.177.218) was kick boi Jayz Niggzen, {FFFF00}Ly Do{FFFF00}: Pha truck
[2021/10/6 - 11:59:00] {AA3333}AdmCmd{FFFF00}: C J (IP:171.228.10.99) was kick boi Long, {FFFF00}Ly Do{FFFF00}: NN,VD: Long_Nguyen
[2021/10/6 - 11:59:08] {AA3333}AdmCmd{FFFF00}: LN BH (IP:113.172.178.0) was kick boi Long, {FFFF00}Ly Do{FFFF00}: NN,VD: Long_Nguyen
[2021/10/6 - 12:23:15] {AA3333}AdmCmd{FFFF00}: mjke VN (IP:14.162.207.5) was kick boi Rang Rang, {FFFF00}Ly Do{FFFF00}: ATIP
[2021/10/6 - 14:07:02] {AA3333}AdmCmd{FFFF00}: vinh ballas (IP:118.70.150.24) was kick boi Van Nam, {FFFF00}Ly Do{FFFF00}: CB/ canh cao
[2021/10/6 - 14:59:24] {AA3333}AdmCmd{FFFF00}: Obito TiTanNium (IP:1.55.179.3) was kick boi Jayz Niggzen, {FFFF00}Ly Do{FFFF00}: moc tui non RP
[2021/10/6 - 22:45:19] {AA3333}AdmCmd{FFFF00}: Ryan Smith (IP:14.186.57.69) was kick boi Shi, {FFFF00}Ly Do{FFFF00}: cut
[2021/10/6 - 23:01:58] {AA3333}AdmCmd{FFFF00}: LN BH (IP:171.253.23.37) was kick boi Van Nam, {FFFF00}Ly Do{FFFF00}: NN / vi du Van_Nam 
[2021/10/6 - 23:05:46] {AA3333}AdmCmd{FFFF00}: Jacky Jesse (IP:1.53.167.129) was kick boi Van Nam, {FFFF00}Ly Do{FFFF00}: hacking
[2021/10/6 - 23:24:23] {AA3333}AdmCmd{FFFF00}: qDang Venn (IP:171.250.162.172) was kick boi Aston Martin, {FFFF00}Ly Do{FFFF00}: relog
[2021/10/7 - 1:21:32] {AA3333}AdmCmd{FFFF00}: Nqhia Dola (IP:125.235.231.152) was kick boi Aston Martin, {FFFF00}Ly Do{FFFF00}: moc tui Nonrp
[2021/10/7 - 2:28:44] {AA3333}AdmCmd{FFFF00}: Hoang Wuan (IP:1.52.61.51) was kick boi Aston Martin, {FFFF00}Ly Do{FFFF00}: hacking
